,datetime,configfile,mode,a,t,kobj,ksce,kobjsce,xdiscr,adiscr,lam,s,l,acc
223,2021-08-02 15:30:47,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,10,English,0.5147478591817317
224,2021-08-02 15:30:51,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,10,English,0.4732001268633048
225,2021-08-02 15:31:38,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,10,English,0.5784966698382493
226,2021-08-02 15:32:22,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,10,English,0.5826197272438947
227,2021-08-02 15:33:34,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,10,English,0.5959403742467492
228,2021-08-02 15:34:37,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,10,English,0.5854741516016492
229,2021-08-02 15:36:43,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,10,English,0.6067237551538217
230,2021-08-02 15:38:14,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,10,English,0.6010149064383127
231,2021-08-02 15:38:20,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,1,English,0.3924302788844621
232,2021-08-02 15:38:26,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,1,English,0.3921238124425375
233,2021-08-02 15:38:33,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,1,English,0.3905914802329145
234,2021-08-02 15:38:39,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,1,English,0.21881703953417106
235,2021-08-02 15:38:45,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,1,English,0.20962304627643272
236,2021-08-02 15:38:51,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,1,English,0.20318725099601595
237,2021-08-02 15:38:58,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,1,English,0.3268464603125958
238,2021-08-02 15:39:05,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,1,English,0.3158136684033098
239,2021-08-02 15:39:13,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,1,English,0.3073858412503831
240,2021-08-02 15:39:20,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,1,English,0.33695985289610786
241,2021-08-02 15:39:27,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,1,English,0.3335887220349372
242,2021-08-02 15:39:35,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,1,English,0.3257738277658596
243,2021-08-02 15:39:42,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,1,English,0.3389518847686178
244,2021-08-02 15:39:50,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,1,English,0.32991112473184186
245,2021-08-02 15:39:58,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,1,English,0.3269996935335581
246,2021-08-02 15:41:55,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,1,English,0.4253754213913576
247,2021-08-02 15:43:50,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,1,English,0.4118908979466748
248,2021-08-02 15:47:11,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,1,English,0.4278271529267545
249,2021-08-02 15:50:14,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,1,English,0.4345694146490959
250,2021-08-02 15:56:24,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,1,English,0.43548881397486977
251,2021-08-02 16:01:28,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,1,English,0.4406987434875881
252,2021-08-02 16:01:34,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,2,English,0.41936936936936936
253,2021-08-02 16:01:41,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,2,English,0.409009009009009
254,2021-08-02 16:01:48,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,2,English,0.4048048048048048
255,2021-08-02 16:01:54,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,2,English,0.21066066066066064
256,2021-08-02 16:02:00,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,2,English,0.21726726726726728
257,2021-08-02 16:02:06,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,2,English,0.2232732732732733
258,2021-08-02 16:02:13,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,2,English,0.34459459459459457
259,2021-08-02 16:02:21,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,2,English,0.3651651651651652
260,2021-08-02 16:02:28,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,2,English,0.34894894894894896
261,2021-08-02 16:02:36,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,2,English,0.36186186186186187
262,2021-08-02 16:02:44,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,2,English,0.3675675675675676
263,2021-08-02 16:02:51,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,2,English,0.3578078078078078
264,2021-08-02 16:02:59,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,2,English,0.3641141141141141
265,2021-08-02 16:03:07,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,2,English,0.36396396396396397
266,2021-08-02 16:03:15,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,2,English,0.35960960960960964
267,2021-08-02 16:05:15,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,2,English,0.437987987987988
268,2021-08-02 16:07:10,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,2,English,0.4462462462462463
269,2021-08-02 16:10:37,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,2,English,0.4642642642642642
270,2021-08-02 16:13:44,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,2,English,0.4629129129129129
271,2021-08-02 16:20:05,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,2,English,0.4576576576576577
272,2021-08-02 16:25:20,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,2,English,0.4608108108108108
273,2021-08-02 16:25:27,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,3,English,0.4459616502033701
274,2021-08-02 16:25:33,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,3,English,0.4580185938407902
275,2021-08-02 16:25:40,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,3,English,0.4497385241138873
276,2021-08-02 16:25:46,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,3,English,0.2620569436374201
277,2021-08-02 16:25:53,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,3,English,0.27498547356188263
278,2021-08-02 16:25:59,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,3,English,0.247821034282394
279,2021-08-02 16:26:06,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,3,English,0.4083381754793725
280,2021-08-02 16:26:14,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,3,English,0.4186519465427077
281,2021-08-02 16:26:21,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,3,English,0.3964264962231261
282,2021-08-02 16:26:29,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,3,English,0.4276583381754794
283,2021-08-02 16:26:37,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,3,English,0.43201626961069145
284,2021-08-02 16:26:45,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,3,English,0.4132771644392795
285,2021-08-02 16:26:53,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,3,English,0.42039511911679256
286,2021-08-02 16:27:00,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,3,English,0.4263509587449157
287,2021-08-02 16:27:08,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,3,English,0.4065950029052876
288,2021-08-02 16:29:10,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,3,English,0.4738524113887274
289,2021-08-02 16:31:08,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,3,English,0.4777745496804184
290,2021-08-02 16:34:42,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,3,English,0.4979662986635677
291,2021-08-02 16:37:57,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,3,English,0.5
292,2021-08-02 16:44:25,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,3,English,0.4978210342823939
293,2021-08-02 16:49:48,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,3,English,0.4893957001743173
294,2021-08-02 16:49:55,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,4,English,0.4331421672200423
295,2021-08-02 16:50:01,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,4,English,0.4325384847570178
296,2021-08-02 16:50:08,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,4,English,0.4385753093872623
297,2021-08-02 16:50:14,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,4,English,0.1732568668880169
298,2021-08-02 16:50:20,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,4,English,0.18517959553274976
299,2021-08-02 16:50:27,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,4,English,0.18095381829157864
300,2021-08-02 16:50:34,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,4,English,0.3486266223966194
301,2021-08-02 16:50:41,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,4,English,0.3646242076667673
302,2021-08-02 16:50:49,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,4,English,0.33383640205252035
303,2021-08-02 16:50:56,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,4,English,0.3629640808934501
304,2021-08-02 16:51:04,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,4,English,0.3726230003018413
305,2021-08-02 16:51:11,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,4,English,0.34726833685481434
306,2021-08-02 16:51:19,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,4,English,0.3705101116812557
307,2021-08-02 16:51:27,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,4,English,0.3768487775430124
308,2021-08-02 16:51:35,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,4,English,0.3428916389978871
309,2021-08-02 16:53:35,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,4,English,0.4440084515544823
310,2021-08-02 16:55:31,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,4,English,0.4441593721702384
311,2021-08-02 16:58:56,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,4,English,0.4601569574403864
312,2021-08-02 17:02:05,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,4,English,0.4551765771204346
313,2021-08-02 17:08:23,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,4,English,0.4610624811349229
314,2021-08-02 17:13:34,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,4,English,0.4551765771204346
315,2021-08-02 17:13:40,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,5,English,0.3798076923076923
316,2021-08-02 17:13:46,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,5,English,0.3607320099255583
317,2021-08-02 17:13:53,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,5,English,0.3601116625310174
318,2021-08-02 17:13:59,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,5,English,0.203939205955335
319,2021-08-02 17:14:05,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,5,English,0.2259615384615385
320,2021-08-02 17:14:11,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,5,English,0.22425558312655086
321,2021-08-02 17:14:18,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,5,English,0.3125
322,2021-08-02 17:14:25,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,5,English,0.3407258064516129
323,2021-08-02 17:14:32,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,5,English,0.3303349875930521
324,2021-08-02 17:14:39,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,5,English,0.3281637717121588
325,2021-08-02 17:14:46,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,5,English,0.3497208436724566
326,2021-08-02 17:14:54,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,5,English,0.3407258064516129
327,2021-08-02 17:15:01,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,5,English,0.3292493796526055
328,2021-08-02 17:15:09,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,5,English,0.3504962779156328
329,2021-08-02 17:15:16,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,5,English,0.3380893300248139
330,2021-08-02 17:17:14,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,5,English,0.3928349875930521
331,2021-08-02 17:19:09,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,5,English,0.4097394540942928
332,2021-08-02 17:22:30,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,5,English,0.42462779156327546
333,2021-08-02 17:25:35,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,5,English,0.4233870967741936
334,2021-08-02 17:31:45,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,5,English,0.4162531017369727
335,2021-08-02 17:36:47,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,5,English,0.41392679900744417
336,2021-08-02 17:36:53,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,6,English,0.3823617339312407
337,2021-08-02 17:37:00,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,6,English,0.391778774289985
338,2021-08-02 17:37:06,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,6,English,0.3880418535127056
339,2021-08-02 17:37:12,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,6,English,0.1654708520179372
340,2021-08-02 17:37:19,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,6,English,0.16711509715994022
341,2021-08-02 17:37:25,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,6,English,0.15590433482810165
342,2021-08-02 17:37:32,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,6,English,0.2961136023916293
343,2021-08-02 17:37:40,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,6,English,0.2952167414050822
344,2021-08-02 17:37:48,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,6,English,0.2772795216741405
345,2021-08-02 17:37:55,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,6,English,0.3209267563527653
346,2021-08-02 17:38:03,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,6,English,0.3213751868460389
347,2021-08-02 17:38:10,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,6,English,0.30971599402092675
348,2021-08-02 17:38:18,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,6,English,0.3161434977578476
349,2021-08-02 17:38:26,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,6,English,0.31988041853512705
350,2021-08-02 17:38:33,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,6,English,0.30672645739910315
351,2021-08-02 17:40:33,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,6,English,0.3760837070254111
352,2021-08-02 17:42:33,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,6,English,0.3733931240657698
353,2021-08-02 17:45:59,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,6,English,0.37952167414050825
354,2021-08-02 17:49:07,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,6,English,0.3853512705530643
355,2021-08-02 17:55:28,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,6,English,0.3847533632286996
356,2021-08-02 18:00:39,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,6,English,0.3871449925261585
357,2021-08-02 18:00:45,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,7,English,0.4655067155067155
358,2021-08-02 18:00:52,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,7,English,0.4589438339438339
359,2021-08-02 18:00:58,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,7,English,0.4410866910866911
360,2021-08-02 18:01:04,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,7,English,0.2522893772893773
361,2021-08-02 18:01:10,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,7,English,0.24923687423687424
362,2021-08-02 18:01:16,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,7,English,0.22756410256410256
363,2021-08-02 18:01:23,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,7,English,0.3807997557997558
364,2021-08-02 18:01:31,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,7,English,0.3806471306471306
365,2021-08-02 18:01:38,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,7,English,0.3655372405372405
366,2021-08-02 18:01:46,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,7,English,0.3966727716727717
367,2021-08-02 18:01:53,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,7,English,0.3908730158730159
368,2021-08-02 18:02:01,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,7,English,0.3833943833943834
369,2021-08-02 18:02:08,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,7,English,0.3907203907203907
370,2021-08-02 18:02:16,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,7,English,0.3856837606837607
371,2021-08-02 18:02:24,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,7,English,0.3830891330891331
372,2021-08-02 18:04:21,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,7,English,0.4676434676434677
373,2021-08-02 18:06:16,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,7,English,0.476037851037851
374,2021-08-02 18:09:42,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,7,English,0.4891636141636142
375,2021-08-02 18:12:57,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,7,English,0.4862637362637362
376,2021-08-02 18:19:13,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,7,English,0.481990231990232
377,2021-08-02 18:24:20,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,7,English,0.4868742368742369
378,2021-08-02 18:24:27,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,8,English,0.4385647519975878
379,2021-08-02 18:24:33,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,8,English,0.431026684758028
380,2021-08-02 18:24:40,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,8,English,0.4100708578320519
381,2021-08-02 18:24:46,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,8,English,0.2861450324136891
382,2021-08-02 18:24:52,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,8,English,0.2808683853459973
383,2021-08-02 18:24:58,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,8,English,0.2700135685210312
384,2021-08-02 18:25:05,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,8,English,0.3812754409769335
385,2021-08-02 18:25:12,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,8,English,0.3922810191466908
386,2021-08-02 18:25:20,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,8,English,0.3821800090456807
387,2021-08-02 18:25:27,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,8,English,0.39605005276647065
388,2021-08-02 18:25:35,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,8,English,0.3968038594904267
389,2021-08-02 18:25:42,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,8,English,0.3912256897331524
390,2021-08-02 18:25:50,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,8,English,0.3811246796321423
391,2021-08-02 18:25:57,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,8,English,0.3859490426654606
392,2021-08-02 18:26:05,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,8,English,0.3824815317352631
393,2021-08-02 18:28:03,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,8,English,0.4660033167495854
394,2021-08-02 18:29:59,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,8,English,0.4691693049902005
395,2021-08-02 18:33:23,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,8,English,0.4899743705713855
396,2021-08-02 18:36:35,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,8,English,0.4952510176390774
397,2021-08-02 18:42:50,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,8,English,0.4795718377807929
398,2021-08-02 18:47:58,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,8,English,0.4765566108849691
399,2021-08-02 18:48:05,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,9,English,0.4259094942324756
400,2021-08-02 18:48:11,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,9,English,0.4013605442176871
401,2021-08-02 18:48:18,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,9,English,0.3960366755397811
402,2021-08-02 18:48:24,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,9,English,0.21502514049097896
403,2021-08-02 18:48:31,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,9,English,0.23099674652469684
404,2021-08-02 18:48:37,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,9,English,0.25125702454895
405,2021-08-02 18:48:44,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,9,English,0.3438331854480923
406,2021-08-02 18:48:51,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,9,English,0.3629103815439219
407,2021-08-02 18:48:59,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,9,English,0.3717834960070985
408,2021-08-02 18:49:06,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,9,English,0.35270629991126884
409,2021-08-02 18:49:14,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,9,English,0.3695652173913043
410,2021-08-02 18:49:22,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,9,English,0.3800650695060633
411,2021-08-02 18:49:29,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,9,English,0.34442472641230404
412,2021-08-02 18:49:37,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,9,English,0.36276249630286894
413,2021-08-02 18:49:45,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,9,English,0.3738538893818397
414,2021-08-02 18:51:47,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,9,English,0.4313812481514345
415,2021-08-02 18:53:42,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,9,English,0.4390712806861875
416,2021-08-02 18:57:10,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,9,English,0.4594794439514937
417,2021-08-02 19:00:24,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,9,English,0.4477965099083112
418,2021-08-02 19:06:45,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,9,English,0.4522330671398994
419,2021-08-02 19:11:58,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,9,English,0.4460218870156759
420,2021-08-02 19:12:05,ucf-101-fasttext.config,o,compositions,50,10,5,250,0,0,0.75,10,English,0.4388642955274004
421,2021-08-02 19:12:11,ucf-101-fasttext.config,o,compositions,50,50,5,250,0,0,0.75,10,English,0.4356586780644177
422,2021-08-02 19:12:18,ucf-101-fasttext.config,o,compositions,50,100,5,250,0,0,0.75,10,English,0.4294000915890704
423,2021-08-02 19:12:24,ucf-101-fasttext.config,s,compositions,50,100,3,250,0,0,0.75,10,English,0.2321782933903221
424,2021-08-02 19:12:30,ucf-101-fasttext.config,s,compositions,50,100,5,250,0,0,0.75,10,English,0.2228667379026103
425,2021-08-02 19:12:36,ucf-101-fasttext.config,s,compositions,50,100,10,250,0,0,0.75,10,English,0.22027171424210049
426,2021-08-02 19:12:43,ucf-101-fasttext.config,os,simple,50,10,3,250,0,0,0.75,10,English,0.3767363761257823
427,2021-08-02 19:12:50,ucf-101-fasttext.config,os,simple,50,10,5,250,0,0,0.75,10,English,0.3662036330331247
428,2021-08-02 19:12:58,ucf-101-fasttext.config,os,simple,50,10,10,250,0,0,0.75,10,English,0.32453060601434897
429,2021-08-02 19:13:05,ucf-101-fasttext.config,os,simple,50,50,3,250,0,0,0.75,10,English,0.4017707220271714
430,2021-08-02 19:13:12,ucf-101-fasttext.config,os,simple,50,50,5,250,0,0,0.75,10,English,0.3906273851320409
431,2021-08-02 19:13:20,ucf-101-fasttext.config,os,simple,50,50,10,250,0,0,0.75,10,English,0.3607082888108686
432,2021-08-02 19:13:28,ucf-101-fasttext.config,os,simple,50,100,3,250,0,0,0.75,10,English,0.3894061975270951
433,2021-08-02 19:13:35,ucf-101-fasttext.config,os,simple,50,100,5,250,0,0,0.75,10,English,0.380552587391238
434,2021-08-02 19:13:43,ucf-101-fasttext.config,os,simple,50,100,10,250,0,0,0.75,10,English,0.35704472599603115
435,2021-08-02 19:15:45,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,0.75,10,English,0.4481758510151122
436,2021-08-02 19:17:40,ucf-101-fasttext.config,os,compositions,50,100,5,100,0,0,1.0,10,English,0.4565715157991146
437,2021-08-02 19:21:02,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,0.75,10,English,0.4603877270645703
438,2021-08-02 19:24:09,ucf-101-fasttext.config,os,compositions,50,100,5,250,0,0,1.0,10,English,0.4640512898794078
439,2021-08-02 19:30:29,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,0.75,10,English,0.4619142115707526
440,2021-08-02 19:35:34,ucf-101-fasttext.config,os,compositions,50,100,5,500,0,0,1.0,10,English,0.4600824301633338
441,2021-08-02 19:35:47,ucf-101-sbert.config,o,compositions,101,10,5,250,0,0,0.75,1,English,0.3630630630630631
442,2021-08-02 19:36:30,ucf-101-sbert.config,o,compositions,101,50,5,250,0,0,0.75,1,English,0.36186186186186187
443,2021-08-02 19:37:12,ucf-101-sbert.config,o,compositions,101,100,5,250,0,0,0.75,1,English,0.3645645645645645
444,2021-08-02 19:37:53,ucf-101-sbert.config,s,compositions,101,100,3,250,0,0,0.75,1,English,0.1617867867867868
445,2021-08-02 19:38:35,ucf-101-sbert.config,s,compositions,101,100,5,250,0,0,0.75,1,English,0.15833333333333333
